VGG16_FPR(X),VGG16_TPR(Y),EffNetB0_FPR(X),EffNetB0_TPR(Y),SwinT_FPR(X),SwinT_TPR(Y)
0.4008016032064128,0.7812467814692053,0.4008016032064128,0.763158,0.4008016032064128,0.9475012358085602
0.40280561122244485,0.786994735142219,0.40280561122244485,0.763158,0.40280561122244485,0.9476565978068276
0.4048096192384769,0.7898826039766265,0.4048096192384769,0.763158,0.4048096192384769,0.9478119598050951
0.406813627254509,0.7906011296182577,0.406813627254509,0.763158,0.406813627254509,0.9479673218033626
0.40881763527054105,0.7913196552598889,0.40881763527054105,0.763158,0.40881763527054105,0.9481226838016301
0.4108216432865731,0.7920381809015202,0.4108216432865731,0.763158,0.4108216432865731,0.9482780457998976
0.4128256513026052,0.7927567065431514,0.4128256513026052,0.763158,0.4128256513026052,0.9484334077981651
0.41482965931863724,0.7934752321847827,0.41482965931863724,0.763158,0.41482965931863724,0.9485887697964326
0.4168336673346693,0.7941937578264139,0.4168336673346693,0.763158,0.4168336673346693,0.9487441317947001
0.4188376753507014,0.7949122834680452,0.4188376753507014,0.763158,0.4188376753507014,0.9488994937929676
0.42084168336673344,0.7956308091096764,0.42084168336673344,0.763158,0.42084168336673344,0.949054855791235
0.4228456913827655,0.7963493347513076,0.4228456913827655,0.763158,0.4228456913827655,0.9492102177895025
0.4248496993987976,0.7970678603929389,0.4248496993987976,0.763158,0.4248496993987976,0.94936557978777
0.42685370741482964,0.7977863860345702,0.42685370741482964,0.763158,0.42685370741482964,0.9495209417860375
0.4288577154308617,0.7985049116762014,0.4288577154308617,0.763158,0.4288577154308617,0.949676303784305
0.4308617234468938,0.7992234373178326,0.4308617234468938,0.763158,0.4308617234468938,0.9498316657825725
0.43286573146292584,0.799941962959464,0.43286573146292584,0.763158,0.43286573146292584,0.94998702778084
0.4348697394789579,0.8006604886010952,0.4348697394789579,0.763158,0.4348697394789579,0.9501423897791075
0.4368737474949899,0.8013790142427264,0.4368737474949899,0.763158,0.4368737474949899,0.950297751777375
0.438877755511022,0.8020975398843576,0.438877755511022,0.763158,0.438877755511022,0.9504531137756425
0.44088176352705405,0.8028160655259888,0.44088176352705405,0.763158,0.44088176352705405,0.9506084757739099
0.4428857715430861,0.8035345911676202,0.4428857715430861,0.763158,0.4428857715430861,0.9507638377721774
0.4448897795591182,0.8042531168092514,0.4448897795591182,0.763158,0.4448897795591182,0.9509191997704449
0.44689378757515025,0.8049716424508826,0.44689378757515025,0.763158,0.44689378757515025,0.9510745617687124
0.4488977955911823,0.8056901680925138,0.4488977955911823,0.763158,0.4488977955911823,0.9512299237669799
