FPR(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.6873747494989979,0.9557551236679214,0.9665478425790035,0.973684
0.68937875751503,0.9559604237105478,0.9671529354578632,0.973684
0.691382765531062,0.9561657237531743,0.967758028336723,0.973684
0.6933867735470941,0.9563710237958009,0.9683631212155828,0.973684
0.6953907815631262,0.9565763238384274,0.9689682140944424,0.973684
0.6973947895791582,0.9567816238810539,0.9695733069733022,0.973684
0.6993987975951903,0.9569869239236805,0.9701783998521619,0.973684
0.7014028056112224,0.957192223966307,0.9707834927310217,0.973684
0.7034068136272544,0.9573975240089334,0.9713885856098814,0.973684
0.7054108216432865,0.9576028240515599,0.9719936784887412,0.973684
0.7074148296593186,0.9578081240941865,0.972598771367601,0.9737729961281657
0.7094188376753506,0.958013424136813,0.9732038642464607,0.9739526331409865
0.7114228456913827,0.9582187241794395,0.973684,0.9741322701538072
0.7134268537074148,0.9584240242220661,0.973684,0.9743119071666281
0.7154308617234468,0.9586293242646926,0.973684,0.9744915441794488
0.7174348697394789,0.958834624307319,0.973684,0.9746711811922696
0.719438877755511,0.9590399243499456,0.973684,0.9748508182050903
0.721442885771543,0.9592452243925721,0.973684,0.9750304552179112
0.7234468937875751,0.9594505244351986,0.973684,0.975210092230732
0.7254509018036072,0.9596558244778252,0.973684,0.9753897292435527
0.7274549098196392,0.9598611245204517,0.973684,0.9755693662563735
0.7294589178356713,0.9600664245630782,0.973684,0.9757490032691943
0.7314629258517034,0.9602717246057048,0.973684,0.9759286402820151
0.7334669338677354,0.9604770246483312,0.973684,0.9761082772948358
0.7354709418837675,0.9606823246909577,0.973684,0.9762879143076566
0.7374749498997996,0.9608876247335842,0.973684,0.9764675513204775
0.7394789579158316,0.9610929247762108,0.973684,0.9766471883332982
0.7414829659318637,0.9612982248188373,0.973684,0.976826825346119
0.7434869739478958,0.9615035248614638,0.973684,0.9770064623589397
0.7454909819639278,0.9617088249040904,0.973684,0.9771860993717606
0.7474949899799599,0.9619141249467168,0.973684,0.9773657363845814
0.749498997995992,0.9621194249893433,0.973684,0.9775453733974021
0.751503006012024,0.9623247250319699,0.973684,0.9777250104102229
0.7535070140280561,0.9625300250745964,0.973684,0.9779046474230437
0.7555110220440882,0.9627353251172229,0.973684,0.9780842844358645
0.7575150300601202,0.9629406251598495,0.973684,0.9782639214486852
0.7595190380761523,0.963145925202476,0.973684,0.9784435584615061
0.7615230460921844,0.9633512252451024,0.973684,0.9786231954743269
0.7635270541082164,0.963556525287729,0.973684,0.9788028324871476
0.7655310621242485,0.9637618253303555,0.973684,0.9789824694999684
0.7675350701402806,0.963967125372982,0.973684,0.9791621065127892
0.7695390781563125,0.9641724254156085,0.973684,0.97934174352561
0.7715430861723446,0.9643777254582351,0.973684,0.9795213805384307
0.7735470941883766,0.9645830255008616,0.973684,0.9797010175512515
0.7755511022044087,0.964788325543488,0.973684,0.9798806545640723
0.7775551102204408,0.9649936255861146,0.973684,0.9800602915768931
0.7795591182364728,0.9651989256287411,0.973684,0.9802399285897139
0.7815631262525049,0.9654042256713676,0.973684,0.9804195656025346
0.783567134268537,0.9656095257139942,0.973684,0.9805992026153554
0.785571142284569,0.9658148257566207,0.973684,0.9807788396281762
0.7875751503006011,0.9660201257992472,0.973684,0.980958476640997
0.7895791583166332,0.9662254258418737,0.973684,0.9811381136538178
0.7915831663326652,0.9664307258845002,0.973684,0.9813177506666386
0.7935871743486973,0.9666360259271267,0.973684,0.9814973876794594
0.7955911823647294,0.9668413259697533,0.973684,0.9816770246922801
0.7975951903807614,0.9670466260123798,0.973684,0.9818566617051009
0.7995991983967935,0.9672519260550063,0.973684,0.9820362987179218
0.8016032064128256,0.9674572260976328,0.973684,0.9822159357307425
0.8036072144288576,0.9676625261402594,0.973684,0.9823955727435633
0.8056112224448897,0.9678678261828858,0.973684,0.982575209756384
0.8076152304609218,0.9680731262255123,0.973684,0.9827548467692049
0.8096192384769538,0.9682784262681389,0.973684,0.9829344837820256
0.8116232464929859,0.9684837263107654,0.973684,0.9831141207948464
0.813627254509018,0.9686890263533919,0.973684,0.9832937578076671
0.81563126252505,0.9688943263960185,0.973684,0.983473394820488
0.8176352705410821,0.969099626438645,0.973684,0.9836530318333088
0.8196392785571142,0.9693049264812714,0.973684,0.9838326688461295
0.8216432865731462,0.969510226523898,0.973684,0.9840123058589503
0.8236472945891783,0.9697155265665245,0.973684,0.9841919428717711
0.8256513026052104,0.969920826609151,0.973684,0.9843715798845919
0.8276553106212424,0.9701261266517776,0.973684,0.9845512168974127
